seed,round,agent_name,agent_role,agent_action,decision_source,decision_reason,decision_trace,strategy_state,strategy_update_reason,strategy_update_trace,forecast_demand,forecast_error_abs,forecast_error_sq,demand_true,demand_obs,trend_component,season_component,shock_component,noise_component,market_avg_price,market_total_sales,inventory_start,reputation_start,rep_delivery_start,rep_pricing_start,rep_cooperation_start,price,quantity,available_supply,attractiveness,demand_share,allocated_demand,shortage_pre_transfer,surplus_pre_transfer,transfer_in,transfer_out,transfer_cost,transfer_revenue,transfer_attempts,transfer_accepts,coop_probability,coop_accept_rate,segment_demand,segment_allocations,reallocated_in,reallocated_out,realized_sales,shortage_post_transfer,backlog_start,new_contract_demand,delivered_backlog,backlog_end,late_units,sla_queue_penalty,inventory_end,obsolescence_units,revenue,prod_cost,holding_cost,obsolescence_cost,sla_penalty,price_pressure_cost,menu_cost,profit,cum_profit,service_rate,help_ratio,dump_flag,default_flag,rep_delivery_end,rep_pricing_end,rep_cooperation_end,reputation_end
7,0,Hyperscaler,hyperscaler,forecast=190;price=4.60;quantity=80,llm-context,"forecast 184.0 + 6.0; price 4.60 + 0.00; quantity target 80.0; risk gate inventory target capped quantity; final forecast=190, price=4.60, quantity=80","{""source"":""llm-context"",""summary"":""forecast 184.0 + 6.0; price 4.60 + 0.00; quantity target 80.0; risk gate inventory target capped quantity; final forecast=190, price=4.60, quantity=80"",""forecast_base"":184.0,""forecast_adjustment"":6.0,""price_base"":4.6,""price_adjustment"":0.0,""quantity_target"":80.0,""risk_gate_adjustment"":""inventory target capped quantity"",""final_forecast"":190,""final_price"":4.6,""final_quantity"":80,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""Hyperscaler\"",\""agent_role\"":\""hyperscaler\"",\""agent_persona\"":\""Scale-dominant operator that values throughput, market share, and capacity continuity.\"",\""stage_styles\"":{\""forecaster\"":\""momentum_chaser\"",\""pricer\"":\""share_grabber\"",\""allocator\"":\""capacity_expander\"",\""risk_gate\"":\""growth_tolerant\""},\""round_index\"":0,\""observed_demand\"":184,\""observed_demand_history\"":[],\""price_history\"":[],\""reputation_history\"":[],\""peer_reputations\"":[[\""Hyperscaler\"",0.65],[\""PremiumCloud\"",0.85],[\""SpotBroker\"",0.55]],\""own_invent""}",,,,190,9.0,81.0,181,184,180.0,2.9552020666133956,0.0,-2.3029225960284037,5.266666666666667,180.0,30.0,0.65,0.65,0.65,0.65,4.6,80,110.0,-2.3899999999999997,0.5363361588235697,97.0768447470661,0.0,12.923155252933896,0.0,12.923155252933896,0.0,61.82437473003575,2,2,0.7150673847986113,1.0,"{""training_burst"":81.45,""enterprise_sla"":63.349999999999994,""spot_workload"":36.2}","{""training_burst"":42.69164313982231,""enterprise_sla"":19.07662874390135,""spot_workload"":14.423839983941619}",20.884732879400836,0.0,97.0768447470661,0.0,0.0,19.297827871105323,0.0,0.0,0.0,0.0,0.0,0.0,446.553485836504,288.0,0.0,0.0,0.0,0.0,0.0,220.37786056653977,220.37786056653977,1.0,1.0,0,0,0.7375,0.7375,0.7375,0.7375
7,0,PremiumCloud,premium,forecast=180;price=6.40;quantity=0,llm-context,"forecast 184.0 + -4.0; price 6.80 + -0.40; quantity target 30.0; risk gate inventory target capped quantity; final forecast=180, price=6.40, quantity=0","{""source"":""llm-context"",""summary"":""forecast 184.0 + -4.0; price 6.80 + -0.40; quantity target 30.0; risk gate inventory target capped quantity; final forecast=180, price=6.40, quantity=0"",""forecast_base"":184.0,""forecast_adjustment"":-4.0,""price_base"":6.8,""price_adjustment"":-0.39999999999999947,""quantity_target"":30.0,""risk_gate_adjustment"":""inventory target capped quantity"",""final_forecast"":180,""final_price"":6.4,""final_quantity"":0,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""PremiumCloud\"",\""agent_role\"":\""premium\"",\""agent_persona\"":\""SLA-first premium operator that protects brand, uptime, and disciplined monetization.\"",\""stage_styles\"":{\""forecaster\"":\""signal_smoother\"",\""pricer\"":\""premium_keeper\"",\""allocator\"":\""buffered_allocator\"",\""risk_gate\"":\""sla_guard\""},\""round_index\"":0,\""observed_demand\"":184,\""observed_demand_history\"":[],\""price_history\"":[],\""reputation_history\"":[],\""peer_reputations\"":[[\""Hyperscaler\"",0.65],[\""PremiumCloud\"",0.85],[\""SpotBroker\"",0.55]],\""own_inventory\"":35.""}",,,,180,1.0,1.0,181,184,180.0,2.9552020666133956,0.0,-2.3029225960284037,5.266666666666667,180.0,35.0,0.85,0.85,0.85,0.85,6.4,0,35.0,-3.1599999999999993,0.22213171880921995,40.20584110446881,5.20584110446881,0.0,4.205841104468817,0.0,20.12074384377882,0.0,0,0,0.0,0.0,"{""training_burst"":81.45,""enterprise_sla"":63.349999999999994,""spot_workload"":36.2}","{""training_burst"":13.25007469890426,""enterprise_sla"":32.40990091253533,""spot_workload"":2.3546271497324422}",0.0,7.808761656703217,39.20584110446882,0.9999999999999929,0.0,25.750164511778543,0.0,0.6404582967154062,0.0,0.0,0.0,0.0,250.91738306860043,0.0,0.0,0.0,1.4999999999999893,0.0,0.02,229.2766392248216,229.2766392248216,0.9751279920397227,0.0,0,0,0.8812819980099307,0.8875,0.85,0.8768909990049654
7,0,SpotBroker,spot,forecast=184;price=4.80;quantity=20,llm-context,"forecast 184.0 + 0.0; price 5.00 + -0.20; quantity target 20.0; risk gate none; final forecast=184, price=4.80, quantity=20","{""source"":""llm-context"",""summary"":""forecast 184.0 + 0.0; price 5.00 + -0.20; quantity target 20.0; risk gate none; final forecast=184, price=4.80, quantity=20"",""forecast_base"":184.0,""forecast_adjustment"":0.0,""price_base"":5.0,""price_adjustment"":-0.20000000000000018,""quantity_target"":20.0,""risk_gate_adjustment"":""none"",""final_forecast"":184,""final_price"":4.8,""final_quantity"":20,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""SpotBroker\"",\""agent_role\"":\""spot\"",\""agent_persona\"":\""Fast-moving spot broker that hunts volatility and preserves light, flexible inventory.\"",\""stage_styles\"":{\""forecaster\"":\""volatility_reader\"",\""pricer\"":\""spread_hunter\"",\""allocator\"":\""inventory_light\"",\""risk_gate\"":\""inventory_guard\""},\""round_index\"":0,\""observed_demand\"":184,\""observed_demand_history\"":[],\""price_history\"":[],\""reputation_history\"":[],\""peer_reputations\"":[[\""Hyperscaler\"",0.65],[\""PremiumCloud\"",0.85],[\""SpotBroker\"",0.55]],\""own_inventory\"":15.""}",,,,184,3.0,9.0,181,184,180.0,2.9552020666133956,0.0,-2.3029225960284037,5.266666666666667,180.0,15.0,0.55,0.55,0.55,0.55,4.8,20,35.0,-2.5999999999999996,0.2415321223672104,43.71731414846508,8.717314148465078,0.0,8.717314148465078,0.0,41.70363088625693,0.0,0,0,0.0,0.0,"{""training_burst"":81.45,""enterprise_sla"":63.349999999999994,""spot_workload"":36.2}","{""training_burst"":25.50828216127344,""enterprise_sla"":11.863470343563312,""spot_workload"":19.421532866325943}",0.0,13.075971222697618,43.71731414846508,0.0,0.0,12.419507617116125,0.0,0.0,0.0,0.0,0.0,0.0,209.84310791263238,73.6,0.0,0.0,0.0,0.0,0.0030000000000000157,94.53647702637547,94.53647702637547,1.0,0.0,0,0,0.6625000000000001,0.6625000000000001,0.55,0.64
7,1,Hyperscaler,hyperscaler,forecast=204;price=4.60;quantity=120,llm-context,"forecast 184.0 + 20.0; price 4.60 + 0.00; quantity target 120.0; risk gate none; final forecast=204, price=4.60, quantity=120","{""source"":""llm-context"",""summary"":""forecast 184.0 + 20.0; price 4.60 + 0.00; quantity target 120.0; risk gate none; final forecast=204, price=4.60, quantity=120"",""forecast_base"":184.0,""forecast_adjustment"":20.0,""price_base"":4.6,""price_adjustment"":0.0,""quantity_target"":120.0,""risk_gate_adjustment"":""none"",""final_forecast"":204,""final_price"":4.6,""final_quantity"":120,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""Hyperscaler\"",\""agent_role\"":\""hyperscaler\"",\""agent_persona\"":\""Scale-dominant operator that values throughput, market share, and capacity continuity.\"",\""stage_styles\"":{\""forecaster\"":\""momentum_chaser\"",\""pricer\"":\""share_grabber\"",\""allocator\"":\""capacity_expander\"",\""risk_gate\"":\""growth_tolerant\""},\""round_index\"":1,\""observed_demand\"":194,\""observed_demand_history\"":[184],\""price_history\"":[[4.6,6.4,4.8]],\""reputation_history\"":[[0.7375,0.8768909990049654,0.64]],\""peer_reputations\"":[[\""Hyperscaler\"",0.7375],[\""Pr""}",,,,204,8.0,64.0,196,194,180.6,18.94984674310608,0.0,-3.071180651260724,5.466666666666666,189.3595417032846,0.0,0.7375,0.7375,0.7375,0.7375,4.6,120,120.0,-2.2849999999999997,0.5801243661428315,113.70437576399496,0.0,6.29562423600504,0.0,6.29562423600504,0.0,30.11826634504811,1,1,0.6218371451601299,1.0,"{""training_burst"":88.2,""enterprise_sla"":68.6,""spot_workload"":39.2}","{""training_burst"":51.97540360050122,""enterprise_sla"":23.48079919431451,""spot_workload"":19.80473661517163}",18.443436354007595,0.0,113.70437576399496,0.0,0.0,23.798376586544585,0.0,0.0,0.0,0.0,0.0,0.0,523.0401285143768,468.0,0.0,0.0,0.0,0.0,0.0,85.1583948594249,305.53625542596467,1.0,1.0,1,0,0.8031250000000001,0.5531250000000001,0.8031250000000001,0.7281250000000001
7,1,PremiumCloud,premium,forecast=190;price=6.60;quantity=40,llm-context,"forecast 184.0 + 6.0; price 6.80 + -0.20; quantity target 50.0; risk gate sla_guard reduced quantity under SLA/reputation pressure; inventory target capped quantity; final forecast=190, price=6.60, quantity=40","{""source"":""llm-context"",""summary"":""forecast 184.0 + 6.0; price 6.80 + -0.20; quantity target 50.0; risk gate sla_guard reduced quantity under SLA/reputation pressure; inventory target capped quantity; final forecast=190, price=6.60, quantity=40"",""forecast_base"":184.0,""forecast_adjustment"":6.0,""price_base"":6.8,""price_adjustment"":-0.20000000000000018,""quantity_target"":50.0,""risk_gate_adjustment"":""sla_guard reduced quantity under SLA/reputation pressure; inventory target capped quantity"",""final_forecast"":190,""final_price"":6.6,""final_quantity"":40,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""PremiumCloud\"",\""agent_role\"":\""premium\"",\""agent_persona\"":\""SLA-first premium operator that protects brand, uptime, and disciplined monetization.\"",\""stage_styles\"":{\""forecaster\"":\""signal_smoother\"",\""pricer\"":\""premium_keeper\"",\""allocator\"":\""buffered_allocator\"",\""risk_gate\"":\""sla_guard\""},\""round_index\"":1,\""observed_demand\"":194,\""observed_demand_history\"":[184],\""price_history\"":[[4.6,6.4,4.8]],\""reputation_history\"":[[0.7375,0.8768909990049654,0.64]],\""peer_reputations\"":[[\""Hyperscaler\"",0.7375],[\""PremiumClo""}",,,,190,6.0,36.0,196,194,180.6,18.94984674310608,0.0,-3.071180651260724,5.466666666666666,189.3595417032846,0.0,0.8768909990049654,0.8812819980099307,0.8875,0.85,6.6,40,40.0,-3.2677308011940407,0.21932943317888595,42.98856890306165,2.9885689030616476,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"{""training_burst"":88.2,""enterprise_sla"":68.6,""spot_workload"":39.2}","{""training_burst"":12.96958625289185,""enterprise_sla"":32.02318520115871,""spot_workload"":2.4786508036035637}",0.0,4.482853354592476,39.35954170328459,3.629027199777056,0.6404582967154062,25.438280066338397,0.6404582967154062,2.147459490555727,0.0,0.0,0.0,0.0,264.0,144.0,0.0,0.0,5.443540799665584,0.0,0.003999999999999986,114.55245920033441,343.829098425156,0.9155815768615039,0.0,0,0,0.889856892722824,0.9156249999999999,0.85,0.8896159463614121
7,1,SpotBroker,spot,forecast=200;price=5.20;quantity=30,llm-context,"forecast 184.0 + 16.0; price 5.00 + 0.20; quantity target 30.0; risk gate none; final forecast=200, price=5.20, quantity=30","{""source"":""llm-context"",""summary"":""forecast 184.0 + 16.0; price 5.00 + 0.20; quantity target 30.0; risk gate none; final forecast=200, price=5.20, quantity=30"",""forecast_base"":184.0,""forecast_adjustment"":16.0,""price_base"":5.0,""price_adjustment"":0.20000000000000018,""quantity_target"":30.0,""risk_gate_adjustment"":""none"",""final_forecast"":200,""final_price"":5.2,""final_quantity"":30,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""SpotBroker\"",\""agent_role\"":\""spot\"",\""agent_persona\"":\""Fast-moving spot broker that hunts volatility and preserves light, flexible inventory.\"",\""stage_styles\"":{\""forecaster\"":\""volatility_reader\"",\""pricer\"":\""spread_hunter\"",\""allocator\"":\""inventory_light\"",\""risk_gate\"":\""inventory_guard\""},\""round_index\"":1,\""observed_demand\"":194,\""observed_demand_history\"":[184],\""price_history\"":[[4.6,6.4,4.8]],\""reputation_history\"":[[0.7375,0.8768909990049654,0.64]],\""peer_reputations\"":[[\""Hyperscaler\"",0.7375],[\""PremiumClo""}",,,,200,4.0,16.0,196,194,180.6,18.94984674310608,0.0,-3.071180651260724,5.466666666666666,189.3595417032846,0.0,0.64,0.6625000000000001,0.6625000000000001,0.55,5.2,30,30.0,-2.772,0.20054620067828272,39.30705533294341,9.307055332943413,0.0,6.29562423600504,0.0,30.11826634504811,0.0,0,0,0.0,0.0,"{""training_burst"":88.2,""enterprise_sla"":68.6,""spot_workload"":39.2}","{""training_burst"":23.255010146606946,""enterprise_sla"":13.096015604526778,""spot_workload"":16.916612581224804}",0.0,13.960582999415118,36.29562423600504,3.0114310969383737,0.0,12.993343347117019,0.0,0.9954589036821517,0.0,0.0,0.0,0.0,188.7372460272262,111.6,0.0,0.0,3.914860426019886,0.0,0.01200000000000001,43.09211925615821,137.6285962825337,0.9233870084789974,0.0,0,0,0.7277217521197494,0.7468750000000001,0.55,0.6979233760598748
7,2,Hyperscaler,hyperscaler,forecast=205;price=4.60;quantity=120,llm-context,"forecast 196.0 + 9.0; price 4.60 + 0.00; quantity target 120.0; risk gate none; final forecast=205, price=4.60, quantity=120","{""source"":""llm-context"",""summary"":""forecast 196.0 + 9.0; price 4.60 + 0.00; quantity target 120.0; risk gate none; final forecast=205, price=4.60, quantity=120"",""forecast_base"":196.0,""forecast_adjustment"":9.0,""price_base"":4.6,""price_adjustment"":0.0,""quantity_target"":120.0,""risk_gate_adjustment"":""none"",""final_forecast"":205,""final_price"":4.6,""final_quantity"":120,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""Hyperscaler\"",\""agent_role\"":\""hyperscaler\"",\""agent_persona\"":\""Scale-dominant operator that values throughput, market share, and capacity continuity.\"",\""stage_styles\"":{\""forecaster\"":\""momentum_chaser\"",\""pricer\"":\""share_grabber\"",\""allocator\"":\""capacity_expander\"",\""risk_gate\"":\""growth_tolerant\""},\""round_index\"":2,\""observed_demand\"":195,\""observed_demand_history\"":[184,194],\""price_history\"":[[4.6,6.4,4.8],[4.6,6.6,5.2]],\""reputation_history\"":[[0.7375,0.8768909990049654,0.64],[0.7281250000000001,0.88961594""}",,,,205,9.0,81.0,196,195,181.2,24.134117409591216,0.0,-9.752195005972233,5.533333333333334,186.85708160576212,0.0,0.7281250000000001,0.8031250000000001,0.5531250000000001,0.8031250000000001,4.6,120,120.0,-2.2962499999999997,0.5866439715392636,114.98221842169568,0.0,5.017781578304323,0.0,5.017781578304323,0.0,24.00506707060788,1,1,0.6188524908124221,1.0,"{""training_burst"":88.2,""enterprise_sla"":68.6,""spot_workload"":39.2}","{""training_burst"":53.283132163448016,""enterprise_sla"":23.69084315669574,""spot_workload"":21.48157073409541}",16.526672367456506,0.0,114.98221842169568,0.0,0.0,24.17052412057138,0.0,0.0,0.0,0.0,0.0,0.0,528.9182047398001,468.0,0.0,0.0,0.0,0.0,0.0,84.92327181040798,390.45952723637265,1.0,1.0,1,0,0.8523437500000001,0.41484375000000007,0.8523437500000001,0.7210937500000001
7,2,PremiumCloud,premium,forecast=196;price=6.60;quantity=40,llm-context,"forecast 192.0 + 4.0; price 7.00 + -0.40; quantity target 50.0; risk gate sla_guard reduced quantity under SLA/reputation pressure; inventory target capped quantity; final forecast=196, price=6.60, quantity=40","{""source"":""llm-context"",""summary"":""forecast 192.0 + 4.0; price 7.00 + -0.40; quantity target 50.0; risk gate sla_guard reduced quantity under SLA/reputation pressure; inventory target capped quantity; final forecast=196, price=6.60, quantity=40"",""forecast_base"":192.0,""forecast_adjustment"":4.0,""price_base"":7.0,""price_adjustment"":-0.40000000000000036,""quantity_target"":50.0,""risk_gate_adjustment"":""sla_guard reduced quantity under SLA/reputation pressure; inventory target capped quantity"",""final_forecast"":196,""final_price"":6.6,""final_quantity"":40,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""PremiumCloud\"",\""agent_role\"":\""premium\"",\""agent_persona\"":\""SLA-first premium operator that protects brand, uptime, and disciplined monetization.\"",\""stage_styles\"":{\""forecaster\"":\""signal_smoother\"",\""pricer\"":\""premium_keeper\"",\""allocator\"":\""buffered_allocator\"",\""risk_gate\"":\""sla_guard\""},\""round_index\"":2,\""observed_demand\"":195,\""observed_demand_history\"":[184,194],\""price_history\"":[[4.6,6.4,4.8],[4.6,6.6,5.2]],\""reputation_history\"":[[0.7375,0.8768909990049654,0.64],[0.7281250000000001,0.8896159463614121""}",,,,196,0.0,0.0,196,195,181.2,24.134117409591216,0.0,-9.752195005972233,5.533333333333334,186.85708160576212,0.0,0.8896159463614121,0.889856892722824,0.9156249999999999,0.85,6.6,40,40.0,-3.252460864366305,0.21895972156454524,42.916105426650866,2.9161054266508657,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"{""training_burst"":88.2,""enterprise_sla"":68.6,""spot_workload"":39.2}","{""training_burst"":13.265527205459277,""enterprise_sla"":31.332489519350897,""spot_workload"":2.6922468418169943}",0.0,4.3741581399763,37.852540509444275,5.063564917206591,2.147459490555727,24.96053220214995,2.147459490555727,2.9450313330417957,0.0,0.0,0.0,0.0,264.0,144.0,0.0,0.0,7.595347375809887,0.0,0.0,112.4046526241901,456.2337510493461,0.8820124783722308,0.0,0,1,0.7628957891351756,0.9367187499999999,0.85,0.8324635195675879
7,2,SpotBroker,spot,forecast=196;price=5.40;quantity=30,llm-context,"forecast 198.0 + -2.0; price 5.00 + 0.40; quantity target 30.0; risk gate none; final forecast=196, price=5.40, quantity=30","{""source"":""llm-context"",""summary"":""forecast 198.0 + -2.0; price 5.00 + 0.40; quantity target 30.0; risk gate none; final forecast=196, price=5.40, quantity=30"",""forecast_base"":198.0,""forecast_adjustment"":-2.0,""price_base"":5.0,""price_adjustment"":0.40000000000000036,""quantity_target"":30.0,""risk_gate_adjustment"":""none"",""final_forecast"":196,""final_price"":5.4,""final_quantity"":30,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""SpotBroker\"",\""agent_role\"":\""spot\"",\""agent_persona\"":\""Fast-moving spot broker that hunts volatility and preserves light, flexible inventory.\"",\""stage_styles\"":{\""forecaster\"":\""volatility_reader\"",\""pricer\"":\""spread_hunter\"",\""allocator\"":\""inventory_light\"",\""risk_gate\"":\""inventory_guard\""},\""round_index\"":2,\""observed_demand\"":195,\""observed_demand_history\"":[184,194],\""price_history\"":[[4.6,6.4,4.8],[4.6,6.6,5.2]],\""reputation_history\"":[[0.7375,0.8768909990049654,0.64],[0.7281250000000001,0.8896159463614121""}",,,,196,0.0,0.0,196,195,181.2,24.134117409591216,0.0,-9.752195005972233,5.533333333333334,186.85708160576212,0.0,0.6979233760598748,0.7277217521197494,0.7468750000000001,0.55,5.4,30,30.0,-2.84249194872815,0.19439630689619117,38.10167615165347,8.101676151653471,0.0,5.017781578304323,0.0,24.00506707060788,0.0,0,0,0.0,0.0,"{""training_burst"":88.2,""enterprise_sla"":68.6,""spot_workload"":39.2}","{""training_burst"":21.65134063109272,""enterprise_sla"":13.57666732395336,""spot_workload"":15.0261824240876}",0.0,12.152514227480205,34.022322674622174,4.079353477031297,0.9954589036821517,13.098943677278672,0.9954589036821517,1.402437552160681,0.0,0.0,0.0,0.0,189.09602052284336,111.6,0.0,0.0,5.303159520140687,0.0,0.006000000000000005,48.1817939320948,185.81039021462848,0.8929350650928183,0.0,0,1,0.6440250803630166,0.81015625,0.55,0.6750594151815082
7,3,Hyperscaler,hyperscaler,forecast=215;price=4.60;quantity=120,llm-context,"forecast 196.0 + 19.0; price 4.60 + 0.00; quantity target 120.0; risk gate none; final forecast=215, price=4.60, quantity=120","{""source"":""llm-context"",""summary"":""forecast 196.0 + 19.0; price 4.60 + 0.00; quantity target 120.0; risk gate none; final forecast=215, price=4.60, quantity=120"",""forecast_base"":196.0,""forecast_adjustment"":19.0,""price_base"":4.6,""price_adjustment"":0.0,""quantity_target"":120.0,""risk_gate_adjustment"":""none"",""final_forecast"":215,""final_price"":4.6,""final_quantity"":120,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""Hyperscaler\"",\""agent_role\"":\""hyperscaler\"",\""agent_persona\"":\""Scale-dominant operator that values throughput, market share, and capacity continuity.\"",\""stage_styles\"":{\""forecaster\"":\""momentum_chaser\"",\""pricer\"":\""share_grabber\"",\""allocator\"":\""capacity_expander\"",\""risk_gate\"":\""growth_tolerant\""},\""round_index\"":3,\""observed_demand\"":205,\""observed_demand_history\"":[184,194,195],\""price_history\"":[[4.6,6.4,4.8],[4.6,6.6,5.2],[4.6,6.6,5.4]],\""reputation_history\"":[[0.7375,0.8768909990049654,0.64],[0.728125000""}",,,,215,12.0,144.0,203,205,181.8,15.816042990667249,0.0,5.618768676189381,5.599999999999999,195.6525311147975,0.0,0.7210937500000001,0.8523437500000001,0.41484375000000007,0.8523437500000001,4.6,120,120.0,-2.3046874999999996,0.58433316356144,118.61963220297234,0.0,1.3803677970276595,0.0,1.3803677970276595,0.0,6.603679540980323,2,1,0.6892924245891972,0.5,"{""training_burst"":91.35000000000001,""enterprise_sla"":71.05,""spot_workload"":40.6}","{""training_burst"":58.76412389000724,""enterprise_sla"":28.831081023088135,""spot_workload"":24.453875594335486}",6.57055169554148,0.0,118.61963220297234,0.0,0.0,28.7224169360336,0.0,0.0,0.0,0.0,0.0,0.0,545.6503081336728,468.0,0.0,0.0,0.0,0.0,0.0,84.2539876746531,474.71351491102575,1.0,1.0,1,0,0.8892578125,0.3111328125,0.7392578125,0.6858203125
