seed,round,agent_name,agent_role,agent_action,forecast_demand,demand_true,demand_obs,trend_component,season_component,shock_component,noise_component,market_avg_price,market_total_sales,inventory_start,reputation_start,rep_delivery_start,rep_pricing_start,rep_cooperation_start,price,quantity,available_supply,attractiveness,demand_share,allocated_demand,shortage_pre_transfer,surplus_pre_transfer,transfer_in,transfer_out,transfer_cost,transfer_revenue,coop_accept_rate,realized_sales,shortage_post_transfer,inventory_end,obsolescence_units,revenue,prod_cost,holding_cost,obsolescence_cost,sla_penalty,menu_cost,profit,cum_profit,service_rate,help_ratio,dump_flag,default_flag,rep_delivery_end,rep_pricing_end,rep_cooperation_end,reputation_end
7,0,Hyperscaler,hyperscaler,forecast=190;price=4.00;quantity=100,190,181,184,180.0,2.9552020666133956,0.0,-1.791162019133203,5.066666666666666,181.0,30.0,0.65,0.65,0.65,0.65,4.0,100,130.0,-1.9699999999999998,0.5497234183014316,99.49993871255911,0.0,30.500061287440886,0.0,0.0,0.0,0.0,0.0,99.49993871255911,0.0,22.875045965580664,7.6250153218602215,397.99975485023646,450.0,2.2875045965580667,1.9062538304650554,0.0,0.011999999999999993,-56.206003576786664,-56.206003576786664,1.0,0.0,1,0,0.7375,0.48750000000000004,0.65,0.645
7,0,PremiumCloud,premium,forecast=184;price=6.40;quantity=10,184,181,184,180.0,2.9552020666133956,0.0,-1.791162019133203,5.066666666666666,181.0,20.0,0.8,0.8,0.8,0.8,6.4,10,30.0,-3.2199999999999998,0.15749839628974097,28.507209728443115,0.0,1.4927902715568848,0.0,0.0,0.0,0.0,0.0,28.507209728443115,0.0,1.194232217245508,0.298558054311377,182.44614226203595,35.0,0.09553857737964064,0.0597116108622754,0.0,0.02,147.27089207379402,147.27089207379402,1.0,0.0,0,0,0.8500000000000001,0.8500000000000001,0.8,0.8400000000000001
7,0,SpotBroker,spot,forecast=184;price=4.80;quantity=40,184,181,184,180.0,2.9552020666133956,0.0,-1.791162019133203,5.066666666666666,181.0,15.0,0.55,0.55,0.55,0.55,4.8,40,55.0,-2.5999999999999996,0.29277818540882744,52.992851558997764,0.0,2.0071484410022364,0.0,0.0,0.0,0.0,0.0,52.992851558997764,0.0,1.5655757839817446,0.44157265702049203,254.36568748318925,156.8,0.18786909407780933,0.09714598454450825,0.0,0.0030000000000000157,97.27767240456691,97.27767240456691,1.0,0.0,0,0,0.6625000000000001,0.6625000000000001,0.55,0.64
7,1,Hyperscaler,hyperscaler,forecast=206;price=4.00;quantity=80,206,197,195,180.6,18.94984674310608,0.0,-2.3886960620916744,5.266666666666667,184.65625073050754,22.875045965580668,0.645,0.7375,0.48750000000000004,0.65,4.0,80,102.87504596558067,-1.9759999999999998,0.5834220525001084,114.93414434252135,12.059098376940682,0.0,0.0,0.0,0.0,0.0,0.0,102.87504596558067,12.059098376940682,0.0,0.0,411.5001838623227,336.0,0.0,0.0,14.470918052328818,0.0,61.02926580999385,4.823262233207188,0.8950781906810675,0.0,1,1,0.651894547670267,0.36562500000000003,0.65,0.5656347738351335
7,1,PremiumCloud,premium,forecast=190;price=6.60;quantity=30,190,197,195,180.6,18.94984674310608,0.0,-2.3886960620916744,5.266666666666667,184.65625073050754,1.1942322172455064,0.8400000000000001,0.8500000000000001,0.8500000000000001,0.8,6.6,30,31.194232217245506,-3.3119999999999994,0.15337882731444233,30.215628980945137,0.0,0.9786032363003692,0.0,0.0,0.0,0.0,0.0,30.215628980945137,0.0,0.7828825890402954,0.19572064726007385,199.42315127423788,111.0,0.06263060712322363,0.03914412945201477,0.0,0.003999999999999986,88.31737653766264,235.58826861145667,1.0,0.0,0,0,0.8875000000000001,0.8875000000000001,0.6000000000000001,0.83
7,1,SpotBroker,spot,forecast=210;price=5.20;quantity=50,210,197,195,180.6,18.94984674310608,0.0,-2.3886960620916744,5.266666666666667,184.65625073050754,1.5655757839817426,0.64,0.6625000000000001,0.6625000000000001,0.55,5.2,50,51.56557578398174,-2.772,0.26319912018544933,51.85022667653352,0.2846508925517739,0.0,0.0,0.0,0.0,0.0,0.0,51.56557578398174,0.2846508925517739,0.0,0.0,268.14099407670506,200.0,0.0,0.0,0.3700461603173061,0.01200000000000001,67.75894791638775,165.03662032095468,0.9945101321479738,0.0,0,0,0.7455025330369935,0.7468750000000001,0.55,0.7068137665184968
7,2,Hyperscaler,hyperscaler,forecast=200;price=4.00;quantity=120,200,198,197,181.2,24.134117409591216,0.0,-7.585040560200625,5.3999999999999995,198.0,0.0,0.5656347738351335,0.651894547670267,0.36562500000000003,0.65,4.0,120,120.0,-2.0712382713978394,0.5828248963866752,115.39932948456169,0.0,4.60067051543831,0.0,0.0,0.0,0.0,0.0,115.39932948456169,0.0,3.4505028865787324,1.1501676288595775,461.59731793824676,576.0,0.34505028865787324,0.28754190721489437,0.0,0.0,-115.03527425762601,-110.21201202441883,1.0,0.0,1,0,0.7389209107527003,0.27421875,0.65,0.5817260803763502
7,2,PremiumCloud,premium,forecast=200;price=6.80;quantity=30,200,198,197,181.2,24.134117409591216,0.0,-7.585040560200625,5.3999999999999995,198.0,0.7828825890402946,0.83,0.8875000000000001,0.8875000000000001,0.6000000000000001,6.8,30,30.782882589040295,-3.464,0.1447669290580527,28.663851953494433,0.0,2.1190306355458617,0.0,0.0,0.0,0.0,0.0,28.663851953494433,0.0,1.6952245084366895,0.42380612710917237,194.91419328376213,111.0,0.13561796067493517,0.08476122542183448,0.0,0.0040000000000000036,83.68981409766536,319.27808270912203,1.0,0.0,0,0,0.915625,0.915625,0.6000000000000001,0.8524999999999999
7,2,SpotBroker,spot,forecast=200;price=5.40;quantity=60,200,198,197,181.2,24.134117409591216,0.0,-7.585040560200625,5.3999999999999995,198.0,0.0,0.7068137665184968,0.7455025330369935,0.7468750000000001,0.55,5.4,60,60.0,-2.8318234801778037,0.2724081745552721,53.93681856194388,0.0,6.0631814380561195,0.0,0.0,0.0,0.0,0.0,53.93681856194388,0.0,4.729281521683774,1.3338999163723464,291.25882023449697,244.8,0.5675137826020529,0.2934579816019162,0.0,0.006000000000000005,45.59184847029298,210.62846879124766,1.0,0.0,0,0,0.8091268997777452,0.81015625,0.55,0.7576103248888726
7,3,Hyperscaler,hyperscaler,forecast=212;price=4.00;quantity=120,212,202,204,181.8,15.816042990667249,0.0,4.370153414813965,5.533333333333334,202.0,3.4505028865787324,0.5817260803763502,0.7389209107527003,0.27421875,0.65,4.0,120,123.45050288657873,-2.0519287035483798,0.609303995135908,123.07940701745342,0.0,0.37109586912531256,0.0,0.0,0.0,0.0,0.0,123.07940701745342,0.0,0.2783219018439844,0.09277396728132814,492.3176280698137,576.0,0.027832190184398444,0.023193491820332035,0.0,0.0,-83.73339761219106,-193.9454096366099,1.0,0.0,1,0,0.8041906830645252,0.20566406250000002,0.65,0.5937945602822626
7,3,PremiumCloud,premium,forecast=200;price=7.00;quantity=30,200,202,204,181.8,15.816042990667249,0.0,4.370153414813965,5.533333333333334,202.0,1.695224508436688,0.8524999999999999,0.915625,0.915625,0.6000000000000001,7.0,30,31.695224508436688,-3.5769999999999995,0.13258792598804203,26.78276104958449,0.0,4.912463458852198,0.0,0.0,0.0,0.0,0.0,26.78276104958449,0.0,3.9299707670817585,0.9824926917704396,187.47932734709144,111.0,0.3143976613665407,0.19649853835408793,0.0,0.0040000000000000036,75.9644311473708,395.24251385649285,1.0,0.0,0,0,0.93671875,0.93671875,0.6000000000000001,0.869375
7,3,SpotBroker,spot,forecast=210;price=5.60;quantity=60,210,202,204,181.8,15.816042990667249,0.0,4.370153414813965,5.533333333333334,202.0,4.729281521683774,0.7576103248888726,0.8091268997777452,0.81015625,0.55,5.6,60,64.72928152168377,-2.9108676101333524,0.2581080788760499,52.13783193296209,0.0,12.591449588721687,0.0,0.0,0.0,0.0,0.0,52.13783193296209,0.0,9.821330679202916,2.770118909518771,291.9718588245877,244.8,1.1785596815043498,0.6094261600941296,0.0,0.0059999999999999784,45.37787298298919,256.00634177423683,1.0,0.0,0,0,0.8568451748333089,0.8576171875,0.55,0.7957077436666544
7,4,Hyperscaler,hyperscaler,forecast=215;price=4.00;quantity=120,215,193,194,182.4,1.267042531464278,0.0,9.22472258889395,5.6000000000000005,192.5641913593342,0.27832190184398087,0.5937945602822626,0.8041906830645252,0.20566406250000002,0.65,4.0,120,120.27832190184398,-2.0374465276612845,0.6254618162824341,120.71413054250979,0.4358086406658117,0.0,0.0,0.0,0.0,0.0,0.0,120.27832190184398,0.4358086406658117,0.0,0.0,481.1132876073759,576.0,0.0,0.0,0.5229703687989741,0.0,-95.40968276142306,-289.355092398033,0.9963897462649384,0.0,1,0,0.8522404488646286,0.15424804687500002,0.65,0.6023946384948142
7,4,PremiumCloud,premium,forecast=198;price=7.00;quantity=30,198,193,194,182.4,1.267042531464278,0.0,9.22472258889395,5.6000000000000005,192.5641913593342,3.9299707670817554,0.869375,0.93671875,0.93671875,0.6000000000000001,7.0,30,33.929970767081755,-3.556749999999999,0.13689124939874478,26.420011133957743,0.0,7.509959633124012,0.0,0.0,0.0,0.0,0.0,26.420011133957743,0.0,6.00796770649921,1.5019919266248025,184.9400779377042,111.0,0.4806374165199368,0.30039838532496055,0.0,0.0,73.1590421358593,468.40155599235214,1.0,0.0,0,0,0.9525390625000001,0.9525390625000001,0.45000000000000007,0.85203125
