seed,round,agent_name,agent_role,agent_action,decision_source,decision_reason,decision_trace,strategy_state,strategy_update_reason,strategy_update_trace,forecast_demand,forecast_error_abs,forecast_error_sq,demand_true,demand_obs,trend_component,season_component,shock_component,noise_component,market_avg_price,market_total_sales,inventory_start,reputation_start,rep_delivery_start,rep_pricing_start,rep_cooperation_start,price,quantity,available_supply,attractiveness,demand_share,allocated_demand,shortage_pre_transfer,surplus_pre_transfer,transfer_in,transfer_out,transfer_cost,transfer_revenue,transfer_attempts,transfer_accepts,coop_probability,coop_accept_rate,segment_demand,segment_allocations,reallocated_in,reallocated_out,realized_sales,shortage_post_transfer,backlog_start,new_contract_demand,delivered_backlog,backlog_end,late_units,sla_queue_penalty,inventory_end,obsolescence_units,revenue,prod_cost,holding_cost,obsolescence_cost,sla_penalty,price_pressure_cost,menu_cost,profit,cum_profit,service_rate,help_ratio,dump_flag,default_flag,rep_delivery_end,rep_pricing_end,rep_cooperation_end,reputation_end
7,0,Hyperscaler,hyperscaler,forecast=184;price=4.60;quantity=70,llm-context,"forecast 184.0 + 0.0; price 4.60 + 0.00; quantity target 80.0; risk gate inventory target capped quantity; final forecast=184, price=4.60, quantity=70","{""source"":""llm-context"",""summary"":""forecast 184.0 + 0.0; price 4.60 + 0.00; quantity target 80.0; risk gate inventory target capped quantity; final forecast=184, price=4.60, quantity=70"",""forecast_base"":184.0,""forecast_adjustment"":0.0,""price_base"":4.6,""price_adjustment"":0.0,""quantity_target"":80.0,""risk_gate_adjustment"":""inventory target capped quantity"",""final_forecast"":184,""final_price"":4.6,""final_quantity"":70,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""Hyperscaler\"",\""agent_role\"":\""hyperscaler\"",\""agent_persona\"":\""Scale-dominant operator that values throughput, market share, and capacity continuity.\"",\""stage_styles\"":{\""forecaster\"":\""momentum_chaser\"",\""pricer\"":\""share_grabber\"",\""allocator\"":\""capacity_expander\"",\""risk_gate\"":\""growth_tolerant\""},\""round_index\"":0,\""observed_demand\"":184,\""observed_demand_history\"":[],\""price_history\"":[],\""reputation_history\"":[],\""peer_reputations\"":[[\""Hyperscaler\"",0.65],[\""PremiumCloud\"",0.85],[\""SpotBroker\"",0.55]],\""own_invent""}",,,,184,3.0,9.0,181,184,180.0,2.9552020666133956,0.0,-1.791162019133203,5.266666666666667,170.0,30.0,0.65,0.65,0.65,0.65,4.6,70,100.0,-2.3899999999999997,0.5524861878453039,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"{""training_burst"":81.45,""enterprise_sla"":63.349999999999994,""spot_workload"":36.2}","{""training_burst"":42.69164313982231,""enterprise_sla"":19.07662874390135,""spot_workload"":14.423839983941619}",23.807888132334725,0.0,100.0,0.0,0.0,19.297827871105323,0.0,0.0,0.0,0.0,0.0,0.0,459.99999999999994,246.75,0.0,0.0,0.0,0.0,0.0,213.24999999999994,213.24999999999994,1.0,0.0,0,0,0.7375,0.7375,0.65,0.7200000000000001
7,0,PremiumCloud,premium,forecast=180;price=6.40;quantity=0,llm-context,"forecast 184.0 + -4.0; price 6.80 + -0.40; quantity target 40.0; risk gate inventory target capped quantity; final forecast=180, price=6.40, quantity=0","{""source"":""llm-context"",""summary"":""forecast 184.0 + -4.0; price 6.80 + -0.40; quantity target 40.0; risk gate inventory target capped quantity; final forecast=180, price=6.40, quantity=0"",""forecast_base"":184.0,""forecast_adjustment"":-4.0,""price_base"":6.8,""price_adjustment"":-0.39999999999999947,""quantity_target"":40.0,""risk_gate_adjustment"":""inventory target capped quantity"",""final_forecast"":180,""final_price"":6.4,""final_quantity"":0,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""PremiumCloud\"",\""agent_role\"":\""premium\"",\""agent_persona\"":\""SLA-first premium operator that protects brand, uptime, and disciplined monetization.\"",\""stage_styles\"":{\""forecaster\"":\""signal_smoother\"",\""pricer\"":\""premium_keeper\"",\""allocator\"":\""buffered_allocator\"",\""risk_gate\"":\""sla_guard\""},\""round_index\"":0,\""observed_demand\"":184,\""observed_demand_history\"":[],\""price_history\"":[],\""reputation_history\"":[],\""peer_reputations\"":[[\""Hyperscaler\"",0.65],[\""PremiumCloud\"",0.85],[\""SpotBroker\"",0.55]],\""own_inventory\"":35.""}",,,,180,1.0,1.0,181,184,180.0,2.9552020666133956,0.0,-1.791162019133203,5.266666666666667,170.0,35.0,0.85,0.85,0.85,0.85,6.4,0,35.0,-3.1599999999999993,0.2541436464088398,46.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"{""training_burst"":81.45,""enterprise_sla"":63.349999999999994,""spot_workload"":36.2}","{""training_burst"":13.25007469890426,""enterprise_sla"":32.40990091253533,""spot_workload"":2.3546271497324422}",0.0,2.0146027611720285,35.0,11.0,0.0,25.750164511778543,0.0,6.157648035425304,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,16.5,0.0,0.02,207.48,207.48,0.7608695652173914,0.0,0,1,0.7027173913043478,0.8875,0.85,0.787608695652174
7,0,SpotBroker,spot,forecast=180;price=4.80;quantity=20,llm-context,"forecast 184.0 + -4.0; price 5.00 + -0.20; quantity target 20.0; risk gate none; final forecast=180, price=4.80, quantity=20","{""source"":""llm-context"",""summary"":""forecast 184.0 + -4.0; price 5.00 + -0.20; quantity target 20.0; risk gate none; final forecast=180, price=4.80, quantity=20"",""forecast_base"":184.0,""forecast_adjustment"":-4.0,""price_base"":5.0,""price_adjustment"":-0.20000000000000018,""quantity_target"":20.0,""risk_gate_adjustment"":""none"",""final_forecast"":180,""final_price"":4.8,""final_quantity"":20,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""SpotBroker\"",\""agent_role\"":\""spot\"",\""agent_persona\"":\""Fast-moving spot broker that hunts volatility and preserves light, flexible inventory.\"",\""stage_styles\"":{\""forecaster\"":\""volatility_reader\"",\""pricer\"":\""spread_hunter\"",\""allocator\"":\""inventory_light\"",\""risk_gate\"":\""inventory_guard\""},\""round_index\"":0,\""observed_demand\"":184,\""observed_demand_history\"":[],\""price_history\"":[],\""reputation_history\"":[],\""peer_reputations\"":[[\""Hyperscaler\"",0.65],[\""PremiumCloud\"",0.85],[\""SpotBroker\"",0.55]],\""own_inventory\"":15.""}",,,,180,1.0,1.0,181,184,180.0,2.9552020666133956,0.0,-1.791162019133203,5.266666666666667,170.0,15.0,0.55,0.55,0.55,0.55,4.8,20,35.0,-2.5999999999999996,0.19337016574585636,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"{""training_burst"":81.45,""enterprise_sla"":63.349999999999994,""spot_workload"":36.2}","{""training_burst"":25.50828216127344,""enterprise_sla"":11.863470343563312,""spot_workload"":19.421532866325943}",0.0,21.793285371162696,35.0,0.0,0.0,12.419507617116125,0.0,0.0,0.0,0.0,0.0,0.0,168.0,73.6,0.0,0.0,0.0,0.0,0.0030000000000000157,94.397,94.397,1.0,0.0,0,0,0.6625000000000001,0.6625000000000001,0.55,0.64
7,1,Hyperscaler,hyperscaler,forecast=205;price=4.60;quantity=120,llm-context,"forecast 184.0 + 21.0; price 4.60 + 0.00; quantity target 120.0; risk gate none; final forecast=205, price=4.60, quantity=120","{""source"":""llm-context"",""summary"":""forecast 184.0 + 21.0; price 4.60 + 0.00; quantity target 120.0; risk gate none; final forecast=205, price=4.60, quantity=120"",""forecast_base"":184.0,""forecast_adjustment"":21.0,""price_base"":4.6,""price_adjustment"":0.0,""quantity_target"":120.0,""risk_gate_adjustment"":""none"",""final_forecast"":205,""final_price"":4.6,""final_quantity"":120,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""Hyperscaler\"",\""agent_role\"":\""hyperscaler\"",\""agent_persona\"":\""Scale-dominant operator that values throughput, market share, and capacity continuity.\"",\""stage_styles\"":{\""forecaster\"":\""momentum_chaser\"",\""pricer\"":\""share_grabber\"",\""allocator\"":\""capacity_expander\"",\""risk_gate\"":\""growth_tolerant\""},\""round_index\"":1,\""observed_demand\"":195,\""observed_demand_history\"":[184],\""price_history\"":[[4.6,6.4,4.8]],\""reputation_history\"":[[0.7200000000000001,0.787608695652174,0.64]],\""peer_reputations\"":[[\""Hyperscaler\"",0""}",,,,205,8.0,64.0,197,195,180.6,18.94984674310608,0.0,-2.3886960620916744,5.466666666666666,183.8423519645747,0.0,0.7200000000000001,0.7375,0.7375,0.65,4.6,120,120.0,-2.3059999999999996,0.6091370558375635,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"{""training_burst"":88.65,""enterprise_sla"":68.94999999999999,""spot_workload"":39.400000000000006}","{""training_burst"":52.923340211043,""enterprise_sla"":26.705282788656156,""spot_workload"":19.910082328285014}",20.46129467201584,0.0,120.0,0.0,0.0,26.31680022901067,0.0,0.0,0.0,0.0,0.0,0.0,552.0,468.0,0.0,0.0,0.0,0.0,0.0,84.0,297.24999999999994,1.0,0.0,1,0,0.8031250000000001,0.5531250000000001,0.65,0.6975000000000001
7,1,PremiumCloud,premium,forecast=188;price=6.60;quantity=40,llm-context,"forecast 184.0 + 4.0; price 6.60 + 0.00; quantity target 40.0; risk gate sla_guard reduced quantity under SLA/reputation pressure; final forecast=188, price=6.60, quantity=40","{""source"":""llm-context"",""summary"":""forecast 184.0 + 4.0; price 6.60 + 0.00; quantity target 40.0; risk gate sla_guard reduced quantity under SLA/reputation pressure; final forecast=188, price=6.60, quantity=40"",""forecast_base"":184.0,""forecast_adjustment"":4.0,""price_base"":6.6,""price_adjustment"":0.0,""quantity_target"":40.0,""risk_gate_adjustment"":""sla_guard reduced quantity under SLA/reputation pressure"",""final_forecast"":188,""final_price"":6.6,""final_quantity"":40,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""PremiumCloud\"",\""agent_role\"":\""premium\"",\""agent_persona\"":\""SLA-first premium operator that protects brand, uptime, and disciplined monetization.\"",\""stage_styles\"":{\""forecaster\"":\""signal_smoother\"",\""pricer\"":\""premium_keeper\"",\""allocator\"":\""buffered_allocator\"",\""risk_gate\"":\""sla_guard\""},\""round_index\"":1,\""observed_demand\"":195,\""observed_demand_history\"":[184],\""price_history\"":[[4.6,6.4,4.8]],\""reputation_history\"":[[0.7200000000000001,0.787608695652174,0.64]],\""peer_reputations\"":[[\""Hyperscaler\"",0.7200000""}",,,,188,9.0,81.0,197,195,180.6,18.94984674310608,0.0,-2.3886960620916744,5.466666666666666,183.8423519645747,0.0,0.787608695652174,0.7027173913043478,0.8875,0.85,6.6,40,40.0,-3.3748695652173906,0.20827444956513566,41.030066564331726,1.030066564331726,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"{""training_burst"":88.65,""enterprise_sla"":68.94999999999999,""spot_workload"":39.400000000000006}","{""training_burst"":11.713681280313022,""enterprise_sla"":26.9675190107746,""spot_workload"":2.348866273244108}",0.0,0.0,33.842351964574696,7.1877145997570295,6.157648035425304,21.514450699774457,6.157648035425304,3.768936888222189,0.0,0.0,0.0,0.0,264.0,144.0,0.0,0.0,10.781571899635544,0.0,0.003999999999999986,109.21442810036446,316.69442810036446,0.8248183539140184,0.0,0,1,0.6082426319567655,0.9156249999999999,0.85,0.7488088159783828
7,1,SpotBroker,spot,forecast=195;price=5.20;quantity=30,llm-context,"forecast 184.0 + 11.0; price 5.00 + 0.20; quantity target 30.0; risk gate none; final forecast=195, price=5.20, quantity=30","{""source"":""llm-context"",""summary"":""forecast 184.0 + 11.0; price 5.00 + 0.20; quantity target 30.0; risk gate none; final forecast=195, price=5.20, quantity=30"",""forecast_base"":184.0,""forecast_adjustment"":11.0,""price_base"":5.0,""price_adjustment"":0.20000000000000018,""quantity_target"":30.0,""risk_gate_adjustment"":""none"",""final_forecast"":195,""final_price"":5.2,""final_quantity"":30,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""SpotBroker\"",\""agent_role\"":\""spot\"",\""agent_persona\"":\""Fast-moving spot broker that hunts volatility and preserves light, flexible inventory.\"",\""stage_styles\"":{\""forecaster\"":\""volatility_reader\"",\""pricer\"":\""spread_hunter\"",\""allocator\"":\""inventory_light\"",\""risk_gate\"":\""inventory_guard\""},\""round_index\"":1,\""observed_demand\"":195,\""observed_demand_history\"":[184],\""price_history\"":[[4.6,6.4,4.8]],\""reputation_history\"":[[0.7200000000000001,0.787608695652174,0.64]],\""peer_reputations\"":[[\""Hyperscaler\"",0.7200000""}",,,,195,2.0,4.0,197,195,180.6,18.94984674310608,0.0,-2.3886960620916744,5.466666666666666,183.8423519645747,0.0,0.64,0.6625000000000001,0.6625000000000001,0.55,5.2,30,30.0,-2.772,0.18258849459730084,35.96993343566827,5.969933435668267,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"{""training_burst"":88.65,""enterprise_sla"":68.94999999999999,""spot_workload"":39.400000000000006}","{""training_burst"":24.01297850864399,""enterprise_sla"":15.277198200569236,""spot_workload"":17.141051398470882}",0.0,20.46129467201584,30.0,5.969933435668267,0.0,14.71624907121487,0.0,2.4424573243927528,0.0,0.0,0.0,0.0,156.0,111.6,0.0,0.0,7.760913466368748,0.0,0.01200000000000001,36.62708653363126,131.02408653363125,0.8340299003792873,0.0,0,1,0.5803824750948219,0.7468750000000001,0.55,0.624253737547411
7,2,Hyperscaler,hyperscaler,forecast=210;price=4.60;quantity=120,llm-context,"forecast 198.0 + 12.0; price 4.60 + 0.00; quantity target 120.0; risk gate none; final forecast=210, price=4.60, quantity=120","{""source"":""llm-context"",""summary"":""forecast 198.0 + 12.0; price 4.60 + 0.00; quantity target 120.0; risk gate none; final forecast=210, price=4.60, quantity=120"",""forecast_base"":198.0,""forecast_adjustment"":12.0,""price_base"":4.6,""price_adjustment"":0.0,""quantity_target"":120.0,""risk_gate_adjustment"":""none"",""final_forecast"":210,""final_price"":4.6,""final_quantity"":120,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""Hyperscaler\"",\""agent_role\"":\""hyperscaler\"",\""agent_persona\"":\""Scale-dominant operator that values throughput, market share, and capacity continuity.\"",\""stage_styles\"":{\""forecaster\"":\""momentum_chaser\"",\""pricer\"":\""share_grabber\"",\""allocator\"":\""capacity_expander\"",\""risk_gate\"":\""growth_tolerant\""},\""round_index\"":2,\""observed_demand\"":197,\""observed_demand_history\"":[184,195],\""price_history\"":[[4.6,6.4,4.8],[4.6,6.6,5.2]],\""reputation_history\"":[[0.7200000000000001,0.787608695652174,0.64],[0.6975000000000001""}",,,,210,12.0,144.0,198,197,181.2,24.134117409591216,0.0,-7.585040560200625,5.599999999999999,191.78860578738505,0.0,0.6975000000000001,0.8031250000000001,0.5531250000000001,0.65,4.6,120,120.0,-2.3329999999999997,0.5959595959595959,118.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"{""training_burst"":89.10000000000001,""enterprise_sla"":69.3,""spot_workload"":39.6}","{""training_burst"":58.33126915940761,""enterprise_sla"":30.74706358194474,""spot_workload"":24.03604802207397}",4.885619236573682,0.0,118.0,0.0,0.0,30.095227003503012,0.0,0.0,0.0,0.0,1.7,0.3,542.8,468.0,0.17,0.075,0.0,0.0,0.0,74.55499999999995,371.8049999999999,1.0,0.0,1,0,0.8523437500000001,0.41484375000000007,0.65,0.680625
7,2,PremiumCloud,premium,forecast=196;price=6.60;quantity=40,llm-context,"forecast 193.0 + 3.0; price 7.00 + -0.40; quantity target 50.0; risk gate sla_guard reduced quantity under SLA/reputation pressure; inventory target capped quantity; final forecast=196, price=6.60, quantity=40","{""source"":""llm-context"",""summary"":""forecast 193.0 + 3.0; price 7.00 + -0.40; quantity target 50.0; risk gate sla_guard reduced quantity under SLA/reputation pressure; inventory target capped quantity; final forecast=196, price=6.60, quantity=40"",""forecast_base"":193.0,""forecast_adjustment"":3.0,""price_base"":7.0,""price_adjustment"":-0.40000000000000036,""quantity_target"":50.0,""risk_gate_adjustment"":""sla_guard reduced quantity under SLA/reputation pressure; inventory target capped quantity"",""final_forecast"":196,""final_price"":6.6,""final_quantity"":40,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""PremiumCloud\"",\""agent_role\"":\""premium\"",\""agent_persona\"":\""SLA-first premium operator that protects brand, uptime, and disciplined monetization.\"",\""stage_styles\"":{\""forecaster\"":\""signal_smoother\"",\""pricer\"":\""premium_keeper\"",\""allocator\"":\""buffered_allocator\"",\""risk_gate\"":\""sla_guard\""},\""round_index\"":2,\""observed_demand\"":197,\""observed_demand_history\"":[184,195],\""price_history\"":[[4.6,6.4,4.8],[4.6,6.6,5.2]],\""reputation_history\"":[[0.7200000000000001,0.787608695652174,0.64],[0.6975000000000001,0.74880""}",,,,196,2.0,4.0,198,197,181.2,24.134117409591216,0.0,-7.585040560200625,5.599999999999999,191.78860578738505,0.0,0.7488088159783828,0.6082426319567655,0.9156249999999999,0.85,6.6,40,40.0,-3.42142942082594,0.20202020202020202,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"{""training_burst"":89.10000000000001,""enterprise_sla"":69.3,""spot_workload"":39.6}","{""training_burst"":12.048937993800811,""enterprise_sla"":25.427256131767315,""spot_workload"":2.7481042666386446}",0.0,0.2242983922067694,36.231063111777814,3.7689368882221856,3.768936888222189,20.412741111537503,3.768936888222189,1.923358324125081,0.0,0.0,0.0,0.0,264.0,144.0,0.0,0.0,5.6534053323332785,0.0,0.0,114.34659466766672,431.0410227680312,0.9057765777944453,0.0,0,0,0.6826261184161855,0.9367187499999999,0.85,0.7923286842080928
7,2,SpotBroker,spot,forecast=200;price=5.60;quantity=40,llm-context,"forecast 200.0 + 0.0; price 5.40 + 0.20; quantity target 40.0; risk gate none; final forecast=200, price=5.60, quantity=40","{""source"":""llm-context"",""summary"":""forecast 200.0 + 0.0; price 5.40 + 0.20; quantity target 40.0; risk gate none; final forecast=200, price=5.60, quantity=40"",""forecast_base"":200.0,""forecast_adjustment"":0.0,""price_base"":5.4,""price_adjustment"":0.1999999999999993,""quantity_target"":40.0,""risk_gate_adjustment"":""none"",""final_forecast"":200,""final_price"":5.6,""final_quantity"":40,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""SpotBroker\"",\""agent_role\"":\""spot\"",\""agent_persona\"":\""Fast-moving spot broker that hunts volatility and preserves light, flexible inventory.\"",\""stage_styles\"":{\""forecaster\"":\""volatility_reader\"",\""pricer\"":\""spread_hunter\"",\""allocator\"":\""inventory_light\"",\""risk_gate\"":\""inventory_guard\""},\""round_index\"":2,\""observed_demand\"":197,\""observed_demand_history\"":[184,195],\""price_history\"":[[4.6,6.4,4.8],[4.6,6.6,5.2]],\""reputation_history\"":[[0.7200000000000001,0.787608695652174,0.64],[0.6975000000000001,0.74880""}",,,,200,2.0,4.0,198,197,181.2,24.134117409591216,0.0,-7.585040560200625,5.599999999999999,191.78860578738505,0.0,0.624253737547411,0.5803824750948219,0.7468750000000001,0.55,5.6,40,40.0,-3.070895514943106,0.20202020202020202,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"{""training_burst"":89.10000000000001,""enterprise_sla"":69.3,""spot_workload"":39.6}","{""training_burst"":18.719792846791584,""enterprise_sla"":13.125680286287944,""spot_workload"":12.815847711287383}",0.0,4.661320844366912,37.557542675607245,2.4424573243927554,2.4424573243927528,12.357031884959484,2.4424573243927528,0.7545380758793527,0.0,0.0,0.0,0.0,224.0,150.4,0.0,0.0,3.175194521710582,0.0,0.011999999999999983,70.41280547828941,201.43689201192066,0.9389385668901811,0.0,0,0,0.6700214980436616,0.81015625,0.55,0.6880576240218308
7,3,Hyperscaler,hyperscaler,forecast=212;price=4.60;quantity=120,llm-context,"forecast 198.0 + 14.0; price 4.60 + 0.00; quantity target 120.0; risk gate none; final forecast=212, price=4.60, quantity=120","{""source"":""llm-context"",""summary"":""forecast 198.0 + 14.0; price 4.60 + 0.00; quantity target 120.0; risk gate none; final forecast=212, price=4.60, quantity=120"",""forecast_base"":198.0,""forecast_adjustment"":14.0,""price_base"":4.6,""price_adjustment"":0.0,""quantity_target"":120.0,""risk_gate_adjustment"":""none"",""final_forecast"":212,""final_price"":4.6,""final_quantity"":120,""fallback_used"":false,""llm_status"":""ok"",""llm_error"":"""",""llm_prompt_excerpt"":""{\""agent_name\"":\""Hyperscaler\"",\""agent_role\"":\""hyperscaler\"",\""agent_persona\"":\""Scale-dominant operator that values throughput, market share, and capacity continuity.\"",\""stage_styles\"":{\""forecaster\"":\""momentum_chaser\"",\""pricer\"":\""share_grabber\"",\""allocator\"":\""capacity_expander\"",\""risk_gate\"":\""growth_tolerant\""},\""round_index\"":3,\""observed_demand\"":204,\""observed_demand_history\"":[184,195,197],\""price_history\"":[[4.6,6.4,4.8],[4.6,6.6,5.2],[4.6,6.6,5.6]],\""reputation_history\"":[[0.7200000000000001,0.787608695652174,0.64],[""}",,,,212,10.0,100.0,202,204,181.8,15.816042990667249,0.0,4.370153414813965,5.666666666666667,199.02210359999557,1.7000000000000028,0.680625,0.8523437500000001,0.41484375000000007,0.65,4.6,120,121.7,-2.3532499999999996,0.6024752475247525,121.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,"{""training_burst"":90.9,""enterprise_sla"":70.69999999999999,""spot_workload"":40.400000000000006}","{""training_burst"":59.89966773446306,""enterprise_sla"":29.510285974463535,""spot_workload"":25.89907827620049}",6.390968014872911,0.0,121.7,0.0,0.0,29.417635168103985,0.0,0.0,0.0,0.0,0.0,0.0,559.8199999999999,468.0,0.0,0.0,0.0,0.0,0.0,91.81999999999994,463.62499999999983,1.0,0.0,1,0,0.8892578125,0.3111328125,0.65,0.66796875
